image_name,efficientnet-b7-K-1,efficientnet-b7-K-2,efficientnet-b7-K-3,iternet-K-1,iternet-K-2,residual_attention-K-1,residual_attention-K-2,residual_attention-K-3,target,prediction
ISIC_1812252,0.12849029898643494,0.1308608204126358,0.07324029505252838,0.01938783749938011,0.13556000590324402,0.07134374976158142,0.09911967813968658,0.0044940682128071785,0,0.0828120942460373
ISIC_3485583,0.19438380002975464,0.0613485686480999,0.05361795052886009,0.13920858502388,0.30728986859321594,0.1939474195241928,0.15151186287403107,0.05744962766766548,0,0.1448447103612125
ISIC_4853597,0.3234720826148987,0.4026719629764557,0.407205730676651,0.37789925932884216,0.41486412286758423,0.45902693271636963,0.3693792521953583,0.5494081974029541,0,0.4129909425973892
ISIC_5549273,0.1029503345489502,0.17114028334617615,0.03208565339446068,0.027132809162139893,0.048916563391685486,0.07552850246429443,0.09245365113019943,0.04489234834909439,0,0.07438751822337508
ISIC_3781062,0.028485791757702827,0.05262266471982002,0.05137176439166069,0.023809701204299927,0.022914092987775803,0.029317284002900124,0.07849400490522385,0.04139094427227974,0,0.04105078103020787
ISIC_9107280,0.10824751108884811,0.05541296675801277,0.1485040783882141,0.4465272128582001,0.4037247598171234,0.42861583828926086,0.31551676988601685,0.3449970483779907,0,0.28144327318295836
ISIC_9057878,0.5809458494186401,0.438242644071579,0.45808249711990356,0.6386291980743408,0.6206755638122559,0.4972621500492096,0.40885427594184875,0.40873774886131287,0,0.5064287409186363
ISIC_8917822,0.009974515996873379,0.023327292874455452,0.0716131329536438,0.5328704714775085,0.5189763307571411,0.03808249533176422,0.21403269469738007,0.0433090440928936,0,0.18152324727270752
ISIC_9319661,0.07144273817539215,0.051486946642398834,0.038083046674728394,0.04770269617438316,0.040087632834911346,0.1094420775771141,0.08397682011127472,0.018859930336475372,0,0.05763523606583476
ISIC_9034411,0.33925509452819824,0.15723367035388947,0.10096872597932816,0.443735808134079,0.4804501235485077,0.5373741388320923,0.3569371700286865,0.11632159352302551,0,0.31653454061597586
ISIC_5730466,0.03459557890892029,0.01902095600962639,0.016053419560194016,0.007159878965467215,0.0132676362991333,0.08324207365512848,0.09865093976259232,0.05415880307555199,0,0.04076866077957675
ISIC_2947145,0.08272433280944824,0.06513147056102753,0.01758573018014431,0.057732466608285904,0.094090037047863,0.13110673427581787,0.060024477541446686,0.07269512116909027,0,0.07263629627414048
ISIC_2232442,0.5004566311836243,0.6553382277488708,0.06820279359817505,0.4827417731285095,0.6010071039199829,0.6189089417457581,0.3405165374279022,0.2326192408800125,1,0.4374739062041044
ISIC_1774027,0.016769327223300934,0.03270524740219116,0.01320754922926426,0.1346767395734787,0.2894549071788788,0.05788624659180641,0.06611666083335876,0.019848158583045006,0,0.0788331045769155
ISIC_4554381,0.06022847071290016,0.09902268648147583,0.14867085218429565,0.008517913520336151,0.014353588223457336,0.19267216324806213,0.19368591904640198,0.07064200192689896,0,0.09847419941797853
ISIC_7889838,0.08768723905086517,0.05925477296113968,0.054621897637844086,0.31697505712509155,0.34386542439460754,0.23170119524002075,0.3867199718952179,0.022204706445336342,0,0.18787878309376538
ISIC_5389415,0.015733439475297928,0.009134355932474136,0.03424113243818283,0.02336108312010765,0.013271737843751907,0.03779091313481331,0.06972728669643402,0.007307207211852074,0,0.026320894481614232
ISIC_4266157,0.072229765355587,0.009798004291951656,0.013002388179302216,0.20790603756904602,0.34621360898017883,0.28244179487228394,0.24279561638832092,0.15669482946395874,0,0.16638525563757867
ISIC_3510941,0.18285368382930756,0.18543162941932678,0.2618243396282196,0.5894393920898438,0.4624486267566681,0.5493243932723999,0.44216349720954895,0.1287887543439865,0,0.35028428956866264
ISIC_2429824,0.42261072993278503,0.5011301636695862,0.28028425574302673,0.5565128922462463,0.587873101234436,0.5503292083740234,0.3704879879951477,0.1561012864112854,0,0.4281662032008171
ISIC_1386612,0.45883607864379883,0.6091692447662354,0.3002311885356903,0.6164032220840454,0.6849169731140137,0.6696538925170898,0.568174421787262,0.38380002975463867,0,0.5363981314003468
ISIC_4092294,0.1973385512828827,0.1707107275724411,0.1979837864637375,0.274187296628952,0.49909156560897827,0.08034519851207733,0.10003922134637833,0.07832813262939453,0,0.19975306000560522
ISIC_9326566,0.013576406985521317,0.01871080882847309,0.051738277077674866,0.008391555398702621,0.004927102476358414,0.03219794109463692,0.09053988009691238,0.0259578637778759,0,0.03075497946701944
ISIC_8350973,0.5589749217033386,0.10926670581102371,0.1749890148639679,0.30886510014533997,0.42929527163505554,0.42419204115867615,0.18333753943443298,0.3564258813858032,0,0.31816830951720476
ISIC_3169566,0.10299821197986603,0.059542927891016006,0.08442538976669312,0.5802696347236633,0.6488487124443054,0.408913254737854,0.38264819979667664,0.2879747748374939,0,0.31945263827219605
ISIC_1842021,0.04612346366047859,0.10612768679857254,0.024232858791947365,0.02240714430809021,0.010778077878057957,0.05763319507241249,0.11077132821083069,0.035443637520074844,0,0.051689674030058086
ISIC_4694634,0.03523635491728783,0.025164373219013214,0.007706227712333202,0.05097547918558121,0.01637135073542595,0.0923508033156395,0.04698288068175316,0.027840793132781982,0,0.037828532862477005
ISIC_3409696,0.15592996776103973,0.07603573799133301,0.04638883098959923,0.16530798375606537,0.13866083323955536,0.05955992266535759,0.22407475113868713,0.05074599012732506,0,0.11458800220862031
ISIC_6353219,0.25539901852607727,0.21254844963550568,0.11025621742010117,0.04548404738306999,0.12141929566860199,0.09151922166347504,0.15608619153499603,0.06811653822660446,0,0.13260362250730395
ISIC_3951020,0.012424932792782784,0.02006887085735798,0.047498077154159546,0.003306410973891616,0.0439215824007988,0.09116588532924652,0.2354009598493576,0.09542615711688995,0,0.0686516095593106
ISIC_0448964,0.24382959306240082,0.372988760471344,0.38260239362716675,0.09856721013784409,0.364573210477829,0.2629311680793762,0.5582240223884583,0.21245458722114563,0,0.3120213681831956
ISIC_1964243,0.08760061115026474,0.015283853746950626,0.171982541680336,0.14153845608234406,0.19034463167190552,0.10973688215017319,0.1370200365781784,0.03913372382521629,0,0.1115800921106711
ISIC_6616174,0.028862055391073227,0.031415291130542755,0.18016867339611053,0.3419870138168335,0.551261842250824,0.14007647335529327,0.4301830232143402,0.2683233916759491,0,0.24653472052887082
ISIC_3134824,0.5783490538597107,0.4125238358974457,0.7076175808906555,0.41607749462127686,0.44667860865592957,0.4533708095550537,0.4290273189544678,0.3083595335483551,0,0.46900052949786186
ISIC_1836687,0.39240533113479614,0.4337862432003021,0.494699627161026,0.41927772760391235,0.5813257098197937,0.19235245883464813,0.4377320408821106,0.42047128081321716,0,0.4215063024312258
ISIC_5296786,0.12769202888011932,0.05267409235239029,0.13554203510284424,0.5205897688865662,0.4665232002735138,0.45521730184555054,0.40264371037483215,0.1110602617263794,0,0.2839927999302745
ISIC_1600975,0.009885053150355816,0.015366480685770512,0.07861928641796112,0.0731012150645256,0.18822282552719116,0.12309333682060242,0.08358673751354218,0.07245559990406036,0,0.08054131688550115
ISIC_5042077,0.025498444214463234,0.03058505989611149,0.009590419940650463,0.01097499392926693,0.05030296742916107,0.06200634688138962,0.09330713003873825,0.05351976677775383,0,0.04197314113844186
ISIC_6164642,0.010288562625646591,0.043662987649440765,0.01363650057464838,0.2036055475473404,0.29413729906082153,0.05611228942871094,0.18394802510738373,0.07154063135385513,0,0.10961648041848093
ISIC_7987416,0.3119473457336426,0.2648514211177826,0.29944950342178345,0.32797855138778687,0.2840465009212494,0.39700081944465637,0.43255338072776794,0.2669508755207062,0,0.3230972997844219
ISIC_7035368,0.5732351541519165,0.6245891451835632,0.6979192495346069,0.31486326456069946,0.4233926832675934,0.5553944110870361,0.5082928538322449,0.5217868685722351,0,0.527434203773737
ISIC_8367005,0.3945219814777374,0.27399784326553345,0.3565724194049835,0.11883161216974258,0.42953839898109436,0.16610626876354218,0.4205973744392395,0.05525660887360573,0,0.27692781342193484
ISIC_9826482,0.24625363945960999,0.12584221363067627,0.3210464119911194,0.39885231852531433,0.655928909778595,0.3884989321231842,0.12053392082452774,0.030856119468808174,0,0.2859765582252294
ISIC_7697445,0.0026893906760960817,0.05709066987037659,0.03805258125066757,0.0705467164516449,0.029044166207313538,0.04742708057165146,0.10040300339460373,0.017022281885147095,0,0.04528448628843762
ISIC_2651049,0.37293997406959534,0.3729219436645508,0.35343772172927856,0.2670336365699768,0.5739193558692932,0.6642487645149231,0.5154221653938293,0.17784473299980164,0,0.4122210368514061
ISIC_6070930,0.060130856931209564,0.051820699125528336,0.08470655977725983,0.02521544322371483,0.046207353472709656,0.14406681060791016,0.20522919297218323,0.12009360641241074,0,0.09218381531536579
ISIC_3260068,0.07934193313121796,0.13783128559589386,0.05695367231965065,0.2491932213306427,0.3879980146884918,0.2419850379228592,0.2357625961303711,0.016654305160045624,0,0.1757150082848966
ISIC_2407132,0.021820424124598503,0.11015831679105759,0.08890148252248764,0.02527087740600109,0.10948005318641663,0.07359688729047775,0.06248270347714424,0.04415276274085045,0,0.06698293844237924
ISIC_6041346,0.06581041216850281,0.07607866823673248,0.08910427987575531,0.29812756180763245,0.5035415291786194,0.14667704701423645,0.23711948096752167,0.04182981327176094,0,0.1822860990650952
ISIC_7250007,0.03894592449069023,0.08495359122753143,0.050678759813308716,0.189701110124588,0.17591433227062225,0.15211626887321472,0.1402689814567566,0.060068611055612564,0,0.11158094741404057
ISIC_6772067,0.015179494395852089,0.0045344349928200245,0.043219197541475296,0.21880954504013062,0.5263063311576843,0.1395065188407898,0.16455934941768646,0.2509442865848541,0,0.1703823947464116
ISIC_1896364,0.13318811357021332,0.12352609634399414,0.1955711990594864,0.36827728152275085,0.4907074570655823,0.5447802543640137,0.36806604266166687,0.1523805856704712,0,0.29706212878227234
ISIC_0214037,0.438851535320282,0.06105850264430046,0.04410793259739876,0.527990460395813,0.5467350482940674,0.2424372285604477,0.11172454804182053,0.1499832272529602,0,0.26536106038838625
ISIC_8838232,0.05816793441772461,0.02060607261955738,0.007925949990749359,0.03283945471048355,0.012722954154014587,0.0818600058555603,0.10560320317745209,0.027858145534992218,0,0.04344796505756676
ISIC_4396799,0.3777408003807068,0.46028491854667664,0.6390092372894287,0.4689525365829468,0.6110470294952393,0.643069863319397,0.6088504195213318,0.1609143614768982,0,0.49623364582657814
ISIC_5496214,0.03726249933242798,0.057777293026447296,0.022137649357318878,0.3973388969898224,0.6103898882865906,0.3691273331642151,0.11687126010656357,0.010258144699037075,0,0.20264537062030286
ISIC_2299591,0.5426981449127197,0.6169106364250183,0.7363640666007996,0.4147745668888092,0.5924986600875854,0.5372823476791382,0.649730920791626,0.4946623742580414,0,0.5731152147054672
ISIC_5564757,0.49939432740211487,0.10180903971195221,0.18729160726070404,0.6047345399856567,0.7128002643585205,0.4019359350204468,0.26480555534362793,0.2876773774623871,0,0.38255608081817627
ISIC_6872770,0.03691938892006874,0.051334965974092484,0.09080907702445984,0.03350185230374336,0.028221171349287033,0.057179588824510574,0.06063506752252579,0.02454361692070961,0,0.04789309110492468
ISIC_8191055,0.04758601263165474,0.07391787320375443,0.14105471968650818,0.01458896603435278,0.04514610394835472,0.11066926270723343,0.21320240199565887,0.07882687449455261,0,0.09062402683775872
ISIC_3573323,0.1253877431154251,0.11489176005125046,0.09231442958116531,0.32282954454421997,0.449790358543396,0.17502598464488983,0.22223497927188873,0.0528021864593029,0,0.1944096232764423
ISIC_9738202,0.12330788373947144,0.1340046525001526,0.026528911665081978,0.14862725138664246,0.2384968101978302,0.08764970302581787,0.059683457016944885,0.0365326814353466,0,0.106853918870911
ISIC_4975454,0.22726914286613464,0.5476076006889343,0.14138062298297882,0.12664002180099487,0.23340657353401184,0.17073188722133636,0.13114264607429504,0.08175303041934967,0,0.20749144069850445
ISIC_1885174,0.2625153064727783,0.21542051434516907,0.5822114944458008,0.29914483428001404,0.5328566431999207,0.6294819712638855,0.5060378909111023,0.20678187906742096,0,0.40430631674826145
ISIC_5718805,0.04091702774167061,0.08576807379722595,0.018576093018054962,0.02359999716281891,0.16778361797332764,0.029473595321178436,0.031849659979343414,0.01050725020468235,0,0.051059414399787784
ISIC_3234017,0.1673785299062729,0.05453795567154884,0.032908931374549866,0.1814442276954651,0.40607625246047974,0.55522221326828,0.3550565540790558,0.35172513127326965,0,0.26304372446611524
ISIC_0199455,0.029378704726696014,0.009384333156049252,0.018337005749344826,0.16177545487880707,0.3074028193950653,0.22603268921375275,0.21027028560638428,0.10295923799276352,0,0.13319256633985788
ISIC_7929089,0.12408222258090973,0.052784573286771774,0.20921611785888672,0.13811251521110535,0.2294430136680603,0.18711023032665253,0.19762049615383148,0.07269741594791412,0,0.1513833231292665
ISIC_4840910,0.552100419998169,0.4568456709384918,0.2584766447544098,0.5002725720405579,0.5835221409797668,0.6439209580421448,0.35323530435562134,0.2814467251300812,0,0.4537275545299053
ISIC_5346659,0.3391408920288086,0.15895181894302368,0.1719062775373459,0.4538745880126953,0.5733930468559265,0.5718290209770203,0.5067698359489441,0.39767685532569885,0,0.3966927919536829
ISIC_5964676,0.3165498375892639,0.2768145799636841,0.4618425667285919,0.1189558133482933,0.5372490882873535,0.12599827349185944,0.10995467752218246,0.05963941290974617,0,0.25087553123012185
ISIC_7387061,0.14146772027015686,0.19206076860427856,0.08039230108261108,0.018267419189214706,0.2830527424812317,0.05823862925171852,0.056775353848934174,0.02229844406247139,0,0.10656917234882712
ISIC_3307751,0.1658681035041809,0.1569758504629135,0.1727304309606552,0.2360384315252304,0.3419405519962311,0.13761726021766663,0.12290047854185104,0.009902644902467728,0,0.16799671901389956
ISIC_8968224,0.05429874360561371,0.05304533988237381,0.058053020387887955,0.18892104923725128,0.22019244730472565,0.32344940304756165,0.332874059677124,0.012663787230849266,0,0.15543723129667342
ISIC_6917681,0.2785120904445648,0.23114149272441864,0.2785443365573883,0.3515833914279938,0.5052624344825745,0.5034047961235046,0.44100672006607056,0.23879149556159973,0,0.35353084467351437
ISIC_4363269,0.07770022749900818,0.05669637769460678,0.038374993950128555,0.013627871870994568,0.01784118451178074,0.1438407599925995,0.1268354058265686,0.06762669235467911,0,0.06781793921254575
ISIC_8924292,0.01719774678349495,0.022208884358406067,0.00466541713103652,0.004630038980394602,0.03950658068060875,0.05124785378575325,0.0930883064866066,0.047672055661678314,0,0.03502711048349738
ISIC_1682693,0.013491267338395119,0.06575017422437668,0.02876330353319645,0.095286063849926,0.2963019609451294,0.10115356743335724,0.08901513367891312,0.0373075045645237,0,0.09088362194597721
ISIC_1878422,0.4060182273387909,0.6364083290100098,0.11356068402528763,0.615877091884613,0.4410439133644104,0.38786253333091736,0.40080568194389343,0.3161560595035553,0,0.4147165650501847
ISIC_7449219,0.033207446336746216,0.07109526544809341,0.04145500063896179,0.021122116595506668,0.22743190824985504,0.09242191165685654,0.09198179095983505,0.048440396785736084,0,0.07839447958394885
ISIC_1508215,0.09656796604394913,0.22403772175312042,0.31611067056655884,0.1785808652639389,0.3496492803096771,0.07902371138334274,0.17010921239852905,0.01966036483645439,0,0.17921747406944633
ISIC_2963464,0.2531247138977051,0.05784733220934868,0.20916181802749634,0.6609308123588562,0.5859392285346985,0.45876190066337585,0.5997263789176941,0.40142542123794556,0,0.40336470073089004
ISIC_3858113,0.027044523507356644,0.04558536410331726,0.02166430465877056,0.040373142808675766,0.01011593360453844,0.1581553965806961,0.0950494334101677,0.06237151473760605,0,0.057544951676391065
ISIC_2523171,0.41992998123168945,0.19497038424015045,0.4433850646018982,0.3503405451774597,0.5650404691696167,0.6332618594169617,0.2966324985027313,0.03886290267109871,0,0.3678029631264508
ISIC_1024677,0.27884554862976074,0.2938971221446991,0.18791119754314423,0.5808922648429871,0.5320383906364441,0.175899937748909,0.4063432514667511,0.3362187445163727,0,0.3490058071911335
ISIC_5288559,0.013651786372065544,0.010115629062056541,0.0070114172995090485,0.04268266260623932,0.018891088664531708,0.03648965805768967,0.0850767195224762,0.021605072543025017,0,0.02944050426594913
ISIC_2133938,0.010138395242393017,0.008022057823836803,0.0033588409423828125,0.003597480244934559,0.009231699630618095,0.019031982868909836,0.0540408231317997,0.013234642334282398,0,0.015081990277394652
ISIC_8540395,0.344289630651474,0.285309374332428,0.5240437388420105,0.2163829207420349,0.2761198580265045,0.12691611051559448,0.12302062660455704,0.006969977170228958,0,0.23788152961060405
ISIC_1105059,0.098198801279068,0.2787594199180603,0.36173194646835327,0.19613675773143768,0.4710606038570404,0.38340428471565247,0.3711155951023102,0.23821724951267242,0,0.29982808232307434
ISIC_1204729,0.5283976793289185,0.3009398579597473,0.41707584261894226,0.2942289412021637,0.4363788962364197,0.47549211978912354,0.5583392381668091,0.4888106882572174,0,0.4374579079449177
ISIC_5984418,0.03764403238892555,0.22843483090400696,0.03311565890908241,0.34315627813339233,0.6063680052757263,0.10405869781970978,0.1723509430885315,0.20644672214984894,0,0.21644689608365297
ISIC_1212587,0.10354551672935486,0.12283898890018463,0.07305485755205154,0.3954229950904846,0.5896884202957153,0.31437256932258606,0.14580576121807098,0.07215650379657745,0,0.22711070161312819
ISIC_2794874,0.09373463690280914,0.07137696444988251,0.04523715749382973,0.3225840628147125,0.4070325493812561,0.3262766897678375,0.3446471095085144,0.043402351438999176,0,0.20678644021973014
ISIC_8584224,0.06990400701761246,0.01299269963055849,0.06752203404903412,0.33395254611968994,0.3708455264568329,0.4584994912147522,0.3978874087333679,0.3786536157131195,0,0.26128216611687094
ISIC_4973282,0.05802266299724579,0.016486745327711105,0.01834912970662117,0.05738157406449318,0.2893718481063843,0.27799490094184875,0.17031313478946686,0.16030651330947876,0,0.13102831365540624
ISIC_0168678,0.23102203011512756,0.33770623803138733,0.399846613407135,0.48701488971710205,0.4372766315937042,0.12524399161338806,0.2853603661060333,0.049674712121486664,0,0.29414318408817053
ISIC_1739748,0.10076751559972763,0.23225322365760803,0.3009476959705353,0.4752315282821655,0.5162051320075989,0.5565310716629028,0.46568718552589417,0.33090832829475403,0,0.3723164601251483
ISIC_2393348,0.08933841437101364,0.22904373705387115,0.29217302799224854,0.34583187103271484,0.5900923013687134,0.03925186023116112,0.09932290017604828,0.03201361745595932,0,0.21463346621021628
ISIC_1896191,0.4736608862876892,0.6521680355072021,0.05391350015997887,0.2773679792881012,0.46021467447280884,0.535171389579773,0.16607433557510376,0.0672585591673851,0,0.33572867000475526
ISIC_2330773,0.1642504632472992,0.0978274792432785,0.05598844587802887,0.41323527693748474,0.5358594655990601,0.2943221628665924,0.15519145131111145,0.03320477530360222,0,0.21873494004830718
ISIC_7253401,0.7287843227386475,0.5771817564964294,0.7403668165206909,0.5204218029975891,0.5797809362411499,0.4125804305076599,0.4516981244087219,0.5010830163955688,1,0.5639871507883072
ISIC_6447681,0.37504032254219055,0.4788755774497986,0.47721144556999207,0.1388220191001892,0.34998229146003723,0.7253838181495667,0.5587328672409058,0.5003620386123657,0,0.4505512975156307
ISIC_6423301,0.027967408299446106,0.015199102461338043,0.01669887825846672,0.08223550021648407,0.05611981451511383,0.11849752813577652,0.09051431715488434,0.016415700316429138,0,0.052956031169742346
ISIC_0441886,0.06474912911653519,0.11513716727495193,0.07181219756603241,0.01923789642751217,0.19551099836826324,0.02578951045870781,0.05588902160525322,0.028110751882195473,0,0.07202958408743143
ISIC_3616107,0.19214659929275513,0.30241358280181885,0.4707735478878021,0.4284631311893463,0.5017864108085632,0.3827840983867645,0.19521237909793854,0.4108104705810547,0,0.3605487775057554
ISIC_8409262,0.15053945779800415,0.3372510075569153,0.13372062146663666,0.16112704575061798,0.15400736033916473,0.11588624119758606,0.32678112387657166,0.12305576354265213,0,0.18779607769101858
ISIC_8608270,0.027505476027727127,0.019298730418086052,0.012149854563176632,0.01302725076675415,0.05990277975797653,0.046416275203228,0.0803377702832222,0.06121018901467323,0,0.03998104075435549
ISIC_8757664,0.12023284286260605,0.08965128660202026,0.08247831463813782,0.08179312199354172,0.049742691218853,0.06847794353961945,0.20651596784591675,0.11292419582605362,0,0.10147704556584358
ISIC_8634670,0.011551832780241966,0.08223805576562881,0.09418898820877075,0.039853062480688095,0.016613302752375603,0.06870865076780319,0.05731350928544998,0.036019064486026764,0,0.050810808315873146
ISIC_9582708,0.5743746757507324,0.08155275136232376,0.22636614739894867,0.13858851790428162,0.2513590157032013,0.270334392786026,0.37166333198547363,0.2599967420101166,0,0.271779446862638
ISIC_9296862,0.09903045743703842,0.04591943323612213,0.08525405824184418,0.17370116710662842,0.14757616817951202,0.12520021200180054,0.2487863451242447,0.05571914464235306,0,0.12264837324619293
ISIC_5879789,0.04897642135620117,0.29779908061027527,0.0660460963845253,0.10717199742794037,0.08812789618968964,0.011097616516053677,0.04483495652675629,0.016490217298269272,0,0.08506803528871387
ISIC_1208737,0.012038973160088062,0.004889060743153095,0.008885663002729416,0.00469231978058815,0.024060623720288277,0.027387000620365143,0.04974833130836487,0.049876343458890915,0,0.02269728947430849
ISIC_2698722,0.055041708052158356,0.2601229250431061,0.11017746478319168,0.04116525128483772,0.04720905423164368,0.03796621784567833,0.09672416001558304,0.0253976471722126,0,0.08422555355355144
ISIC_9781112,0.29677778482437134,0.33411407470703125,0.2343740314245224,0.462963342666626,0.5763193368911743,0.34411555528640747,0.22060178220272064,0.06306219100952148,0,0.31654101237654686
ISIC_3105324,0.03589718043804169,0.07021772861480713,0.08482564240694046,0.049801282584667206,0.022985925897955894,0.07185257226228714,0.08301029354333878,0.045760855078697205,0,0.05804393510334194
ISIC_9079223,0.13864842057228088,0.23988944292068481,0.056517343968153,0.3163413405418396,0.41225284337997437,0.3693808913230896,0.24679513275623322,0.008137410506606102,0,0.2234953532461077
ISIC_7748899,0.3845236599445343,0.5877243280410767,0.22789548337459564,0.2371247559785843,0.4267614781856537,0.48618659377098083,0.41230693459510803,0.11747753620147705,0,0.3600000962615013
ISIC_6436069,0.42797577381134033,0.25479766726493835,0.476618230342865,0.5010203719139099,0.535276472568512,0.6955847144126892,0.5035949945449829,0.7340259552001953,0,0.5161117725074291
ISIC_8503303,0.0461173877120018,0.19679231941699982,0.09938759356737137,0.023586176335811615,0.027335617691278458,0.05151988938450813,0.2038077712059021,0.03131532296538353,0,0.0849827597849071
ISIC_7865245,0.002659256337210536,0.0248553529381752,0.014383167028427124,0.01335112750530243,0.06870081275701523,0.0393885113298893,0.06186087802052498,0.011823701672255993,0,0.0296278509486001
ISIC_7038586,0.015019755810499191,0.03815532103180885,0.07561133056879044,0.02614963799715042,0.07390938699245453,0.048214588314294815,0.11648572236299515,0.04468142241239548,0,0.05477839568629861
ISIC_0535416,0.0592925138771534,0.10191100835800171,0.06719988584518433,0.40070879459381104,0.327805757522583,0.35345807671546936,0.25480595231056213,0.006801328156143427,0,0.19649791467236355
ISIC_5167067,0.029549747705459595,0.029377097263932228,0.014129631221294403,0.040054552257061005,0.01672017201781273,0.013181919232010841,0.031308937817811966,0.01006271317601204,0,0.02304809633642435
ISIC_7780240,0.04740751534700394,0.2346695214509964,0.029405351728200912,0.07853792607784271,0.1581260859966278,0.21220552921295166,0.12827759981155396,0.046674370765686035,0,0.11691298754885793
ISIC_0988766,0.24732589721679688,0.10911446809768677,0.09620746970176697,0.4645196199417114,0.4370650053024292,0.11413984000682831,0.1168508306145668,0.07982564717531204,0,0.2081310972571373
ISIC_6656563,0.26922494173049927,0.1076987087726593,0.29662010073661804,0.3224038779735565,0.37718695402145386,0.6685470342636108,0.5327821373939514,0.17913493514060974,0,0.3441998362541199
ISIC_3140098,0.013733302243053913,0.0022875387221574783,0.011799895204603672,0.0037186758127063513,0.01526736281812191,0.056337352842092514,0.09667687863111496,0.04219208285212517,0,0.030251636140746996
ISIC_7305142,0.09364019334316254,0.053889695554971695,0.06910170614719391,0.0157882422208786,0.043778207153081894,0.052466411143541336,0.084813691675663,0.029589030891656876,0,0.05538339726626873
ISIC_8893724,0.05376828834414482,0.041899535804986954,0.029561571776866913,0.5235005021095276,0.5146908760070801,0.5539669990539551,0.5884871482849121,0.26538389921188354,0,0.32140735257416964
ISIC_7927285,0.2102070301771164,0.11387628316879272,0.1720053255558014,0.20586712658405304,0.09454340487718582,0.13454711437225342,0.09634756296873093,0.03878885135054588,0,0.13327283738180995
ISIC_5103658,0.028505289927124977,0.027732931077480316,0.01563343033194542,0.06305287778377533,0.02491658739745617,0.11580102890729904,0.33028846979141235,0.02216990664601326,0,0.07851256523281336
ISIC_2108938,0.2062131017446518,0.33899909257888794,0.5024812817573547,0.49739310145378113,0.5049184560775757,0.7463260889053345,0.5002948045730591,0.24541692435741425,0,0.4427553564310074
ISIC_2807121,0.23091965913772583,0.36822381615638733,0.29571038484573364,0.4446765184402466,0.6088754534721375,0.5503160953521729,0.4290870726108551,0.547827959060669,0,0.43445461988449097
ISIC_8304346,0.07653740793466568,0.06832458078861237,0.10788512974977493,0.1738303005695343,0.21614105999469757,0.17237967252731323,0.16966935992240906,0.013504881411790848,0,0.12478404911234975
ISIC_4601757,0.03498726338148117,0.09045235812664032,0.07078072428703308,0.07163237780332565,0.046202532947063446,0.01700136810541153,0.026897452771663666,0.0016968206036835909,0,0.04495636225328781
ISIC_2514994,0.12879148125648499,0.24386882781982422,0.18886567652225494,0.615060567855835,0.5542849898338318,0.4546094536781311,0.33623209595680237,0.18985886871814728,0,0.33894649520516396
ISIC_7391200,0.10628679394721985,0.01471042726188898,0.016798008233308792,0.6216920018196106,0.616732120513916,0.6166278123855591,0.13953416049480438,0.14116941392421722,0,0.2841938423225656
ISIC_4315770,0.012296991422772408,0.02128867618739605,0.007611903827637434,0.11453153192996979,0.059521522372961044,0.06697525829076767,0.09782619029283524,0.01831798441708088,0,0.04979625734267756
ISIC_8706909,0.26032373309135437,0.03579195588827133,0.07452260702848434,0.365377277135849,0.40925323963165283,0.4299541711807251,0.21007591485977173,0.47214850783348083,0,0.2821809258311987
ISIC_6708794,0.03904864192008972,0.009883890859782696,0.018552199006080627,0.18069593608379364,0.12423749268054962,0.1858130842447281,0.35461190342903137,0.21000215411186218,0,0.14035566279198974
ISIC_1324816,0.07839953899383545,0.056890763342380524,0.10314540565013885,0.04203479737043381,0.039433449506759644,0.016717035323381424,0.024342847988009453,0.009313791058957577,0,0.04628470365423709
ISIC_7964837,0.06318891048431396,0.10953296720981598,0.02733488567173481,0.10110027343034744,0.12755241990089417,0.15162308514118195,0.14347714185714722,0.15049657225608826,0,0.10928828199394047
ISIC_1370277,0.2823694348335266,0.42870908975601196,0.3796548545360565,0.5322532653808594,0.5813726186752319,0.2785547375679016,0.3413635492324829,0.1273641139268875,0,0.3689552079886198
ISIC_4563442,0.16440606117248535,0.39916300773620605,0.2421104907989502,0.5326501727104187,0.4842046797275543,0.1394222378730774,0.13032615184783936,0.10487078875303268,0,0.2746441988274455
ISIC_2134858,0.19886358082294464,0.4234643578529358,0.19615358114242554,0.03323540836572647,0.044843293726444244,0.11010406911373138,0.11775133013725281,0.012621383182704449,0,0.14212962554302067
ISIC_0651114,0.09785261005163193,0.024914460256695747,0.019182205200195312,0.01689164899289608,0.08467795699834824,0.14546719193458557,0.07135006785392761,0.048050686717033386,0,0.06354835350066423
ISIC_9490969,0.0809067115187645,0.040367431938648224,0.03867785632610321,0.029249627143144608,0.012653423473238945,0.0037104564253240824,0.05593490228056908,0.007985146716237068,0,0.033685694477753714
ISIC_4103653,0.022949382662773132,0.018869979307055473,0.006536712870001793,0.01697434112429619,0.042634494602680206,0.04583067446947098,0.08933921903371811,0.04449468106031418,0,0.03595368564128876
ISIC_1305537,0.2020232230424881,0.06255875527858734,0.1649894267320633,0.1945464015007019,0.2791401147842407,0.12160424888134003,0.16080635786056519,0.009923722594976425,0,0.14944903133437037
ISIC_4739594,0.08873436599969864,0.128090962767601,0.10152868926525116,0.032448798418045044,0.04040894657373428,0.12924492359161377,0.13603250682353973,0.049938712269067764,0,0.08830348821356893
